,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
2224,625196,SB191,SB191,General Obligation Bond Fund Transfer,An Act relating to the authority of the Legislative Budget and Audit Committee to approve the temporary transfer of money from the general fund to construction funds or accounts; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB191.json,4,2014-07-17,https://www.legis.state.ak.us/PDF/28/Bills/SB0191Z.PDF
2225,625153,SB192,SB192,Oil & Gas Production Tax Rate/credit,An Act relating to the minimum production tax on oil and gas; and relating to the tax credit applicable to each barrel of certain oil produced north of 68 degrees North latitude.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB192.json,1,2014-02-21,https://www.legis.state.ak.us/PDF/28/Bills/SB0192A.PDF
2226,625124,SB193,SB193,Contractors: Bonds; Licensing,An Act relating to bonds required for contractors; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB193.json,4,2014-07-11,https://www.legis.state.ak.us/PDF/28/Bills/SB0193Z.PDF
2227,625122,SB194,SB194,Tourism Marketing Board,An Act creating the Alaska Tourism Marketing Board; and relating to tourism marketing.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB194.json,4,2014-07-11,https://www.legis.state.ak.us/PDF/28/Bills/SB0194Z.PDF
2228,626843,SB195,SB195,Postsecondary Education Loans/grants,An Act relating to the membership and authority of the Alaska Commission on Postsecondary Education; relating to the Alaska Student Loan Corporation; relating to teacher education loans; relating to interest on and consolidation of postsecondary education loans; relating to Alaska supplemental education loans; relating to AlaskAdvantage grants; relating to the Alaska family education loan program; relating to postsecondary educational institutions; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB195.json,4,2014-07-17,https://www.legis.state.ak.us/PDF/28/Bills/SB0195Z.PDF
2229,626832,SB196,SB196,Rca: Railbelt Electric Utility Report,An Act directing the Regulatory Commission of Alaska to provide a report to the legislature relating to electrical transmission in certain areas of the state; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB196.json,1,2014-02-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0196A.PDF
2230,626866,SB197,SB197,Naturally Occurring Asbestos,An Act extending the termination date of the Department of Transportation and Public Facilities' interim project authorization regarding naturally occurring asbestos; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB197.json,1,2014-02-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0197A.PDF
2231,626877,SB198,SB198,Workers' Compensation Medical Fees,"An Act setting the fee for medical treatment or services performed outside the state under the Alaska Workers' Compensation Act, requiring a provider of medical treatment or services under the Alaska Workers' Compensation Act to submit bills for treatment or services to employers within 180 days after the date the treatment or services are rendered, and limiting the time for appealing an employer's denial or reduction of a bill; and providing for an effective date.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB198.json,1,2014-02-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0198A.PDF
2232,626946,SB199,SB199,Child Care Tax Credit/facilities,An Act providing a tax credit to an employer for expenses related to child care for an employee; and relating to the child care facility revolving loan fund.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB199.json,1,2014-02-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0199A.PDF
2233,445531,SB2,SB2,Interstate Mining Compact & Commission,An Act enacting the Interstate Mining Compact and relating to the compact; relating to the Interstate Mining Commission; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB2.json,4,2013-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0002Z.PDF
2234,456177,SB20,SB20,Approp: Mental Health Budget,An Act making appropriations for the operating and capital expenses of the state's integrated comprehensive mental health program; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB20.json,1,2013-01-16,https://www.legis.state.ak.us/PDF/28/Bills/SB0020A.PDF
2235,626934,SB200,SB200,Wrongful Death Of An Unborn Child,An Act relating to an action for the death of an unborn child in certain circumstances.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB200.json,4,2014-07-11,https://www.legis.state.ak.us/PDF/28/Bills/SB0200Z.PDF
2236,626912,SB201,SB201,Notice Against Trespass,An Act relating to the crime of trespass.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB201.json,4,2014-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0201Z.PDF
2237,626889,SB202,SB202,Oil And Gas Production Tax,An Act relating to the oil and gas production tax; relating to oil and gas production tax credits; amending the minimum tax on oil and gas production; relating to the determination of the production tax value of oil and gas; relating to oil and gas leases; relating to the financing by the Alaska Industrial Development and Export Authority of oil processing facilities on the North Slope; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB202.json,1,2014-02-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0202A.PDF
2238,626957,SB203,SB203,Compact For A Balanced Budget,An Act relating to an interstate compact on a balanced federal budget.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB203.json,1,2014-02-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0203A.PDF
2239,626923,SB204,SB204,"Student Restraint, Seclusion, Psyc Drugs","An Act relating to crisis intervention training for school personnel; and relating to restraint, escort, and seclusion of students in public schools.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB204.json,1,2014-02-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0204A.PDF
2240,628705,SB205,SB205,Political Campaigning While Traveling,An Act requiring municipalities to prohibit elected municipal officials and municipal employees from engaging in partisan political activity while traveling on municipal business and prohibiting state public officials and employees from engaging in partisan political activity while traveling on state business.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB205.json,1,2014-02-26,https://www.legis.state.ak.us/PDF/28/Bills/SB0205A.PDF
2241,628634,SB206,SB206,Vehicle Regis/licensing/accident Reports,An Act relating to motor vehicle registration and fees; relating to licensing of school bus drivers; relating to notice of an accident involving a motor vehicle; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB206.json,4,2014-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0206Z.PDF
2242,628623,SB207,SB207,Restrictions On Campaign Contributions,An Act relating to restrictions on the solicitation and acceptance of campaign contributions by certain persons running for statewide office while the legislature is in session.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB207.json,1,2014-02-26,https://www.legis.state.ak.us/PDF/28/Bills/SB0207A.PDF
2243,628713,SB208,SB208,School Construction Bond Debt,An Act increasing the school construction debt reimbursement percentage for certain municipalities; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB208.json,1,2014-02-26,https://www.legis.state.ak.us/PDF/28/Bills/SB0208B.PDF
2244,628723,SB209,SB209,Regulation Of Smoking,An Act prohibiting smoking in certain locations; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB209.json,1,2014-02-26,https://www.legis.state.ak.us/PDF/28/Bills/SB0209C.PDF
2245,456205,SB21,SB21,Oil And Gas Production Tax,"An Act relating to the interest rate applicable to certain amounts due for fees, taxes, and payments made and property delivered to the Department of Revenue; relating to appropriations from taxes paid under the Alaska Net Income Tax Act; providing a tax credit against the corporation income tax for qualified oil and gas service industry expenditures; relating to the oil and gas production tax rate; relating to gas used in the state; relating to monthly installment payments of the oil and gas production tax; relating to oil and gas production tax credits for certain losses and expenditures; relating to oil and gas production tax credit certificates; relating to nontransferable tax credits based on production; relating to the oil and gas tax credit fund; relating to annual statements by producers and explorers; establishing an Oil and Gas Competitiveness Review Board; relating to the determination of annual oil and gas production tax value including adjustments based on a percentage of gross value at the point of production from certain leases or properties; and making conforming amendments.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB21.json,4,2013-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0021Z.PDF
2246,628569,SB210,SB210,Access To Student Data,"An Act relating to the collection, storage, and handling of student data.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB210.json,1,2014-02-26,https://www.legis.state.ak.us/PDF/28/Bills/SB0210A.PDF
2247,635202,SB211,SB211,State Land And Materials,"An Act providing for the Department of Transportation and Public Facilities to hold the surface estate of certain state land; relating to the transfer of certain state land and materials; relating to the lease, sale, or disposal by the Department of Transportation and Public Facilities of rights-of-way, property interests, or improvements; relating to the grant of certain easements over submerged state land to the federal government; relating to the conveyance of land for right-of-way purposes from the Alaska Railroad Corporation to the Department of Transportation and Public Facilities; and providing for an effective date.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB211.json,1,2014-03-07,https://www.legis.state.ak.us/PDF/28/Bills/SB0211A.PDF
2248,638328,SB212,SB212,Assaults On Emergency Responders,An Act relating to certain assaults committed against certain emergency medical personnel and emergency responders.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB212.json,1,2014-03-17,https://www.legis.state.ak.us/PDF/28/Bills/SB0212A.PDF
2249,638249,SB213,SB213,Municipal Election Boards,An Act relating to the appointment of municipal election boards.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB213.json,4,2014-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0213Z.PDF
2250,640173,SB214,SB214,Portable Electronics Insurance Adjusters,An Act relating to independent portable electronics adjuster licensing.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB214.json,3,2014-04-21,https://www.legis.state.ak.us/PDF/28/Bills/SB0214Z.PDF
2251,641293,SB215,SB215,Tax On Life Insurance Policies,An Act relating to the tax on policy year premiums for life insurance policies; relating to single and group life insurance policies; and relating to other types of insurance policies that insure the life of one or more individuals.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB215.json,1,2014-03-26,https://www.legis.state.ak.us/PDF/28/Bills/SB0215A.PDF
2252,641958,SB216,SB216,Sexual Abuse/assault Prevention Programs,An Act relating to sexual abuse and sexual assault awareness and prevention efforts in public schools; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB216.json,2,2014-04-11,https://www.legis.state.ak.us/PDF/28/Bills/SB0216C.PDF
2253,642098,SB217,SB217,Regulatory Commission Of Alaska,An Act relating to the Regulatory Commission of Alaska.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB217.json,1,2014-03-31,https://www.legis.state.ak.us/PDF/28/Bills/SB0217A.PDF
2254,643243,SB218,SB218,Muni Bond Bank; Uaf Heat & Pwr Plant,"An Act relating to financing; relating to the Alaska Municipal Bond Bank Authority; authorizing the University of Alaska to issue bonds to finance the design, construction, acquisition, and equipping costs of the University of Alaska Fairbanks heat and power plant; authorizing the University of Alaska to borrow money from the Alaska Municipal Bond Bank Authority to finance the design, construction, acquisition, and equipping costs of the University of Alaska Fairbanks heat and power plant; and providing for an effective date.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB218.json,4,2014-06-20,https://www.legis.state.ak.us/PDF/28/Bills/SB0218Z.PDF
2255,644224,SB219,SB219,Oil & Gas Property Tax,An Act relating to the limitation on the value of property taxable by a municipality; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB219.json,1,2014-04-08,https://www.legis.state.ak.us/PDF/28/Bills/SB0219A.PDF
2256,456232,SB22,SB22,Crimes; Victims; Child Abuse And Neglect,"An Act relating to the commencement of actions for felony sex trafficking and felony human trafficking; relating to the crime of sexual assault; relating to the crime of unlawful contact; relating to forfeiture for certain crimes involving prostitution; relating to the time in which to commence certain prosecutions; relating to release in a prosecution for stalking or a crime involving domestic violence or for violation of a condition of release in connection with a crime involving domestic violence; relating to interception of private communications for certain sex trafficking or human trafficking offenses; relating to use of evidence of sexual conduct concerning victims of certain crimes; relating to consideration at sentencing of the effect of a crime on the victim; relating to the time to make an application for credit for time served in a treatment program or while in other custody; relating to suspending imposition of sentence for sex trafficking; relating to consecutive sentences for convictions of certain crimes involving child pornography or indecent materials to minors; relating to the referral of sexual felonies to a three-judge panel; relating to the definition of 'sexual felony' for sentencing and probation for conviction of certain crimes; relating to the definition of 'sex offense' regarding sex offender registration; relating to the definition of 'victim counseling centers' for disclosure of certain communications concerning sexual assault or domestic violence; relating to violent crimes compensation; relating to certain information in retention election of judges concerning sentencing of persons convicted of felonies; relating to the rights of certain victims of sexual assault to obtain legal and equitable remedies for injuries arising from the conduct of a perpetrator; relating to the definition of 'sexual assault' for the purpose of adoption and the termination of parental rights in certain proceedings; relating to remission of sentences for certain sexual felony offenders; relating to forms for sexual assault, stalking, and domestic violence protective orders; relating to the subpoena power of the attorney general in cases involving the use of an Internet service account; relating to reasonable efforts in child-in-need-of-aid cases involving sexual abuse or sex offender registration; relating to mandatory reporting by athletic coaches of child abuse or neglect; making conforming amendments; amending Rules 16, 32.1(b)(1), and 32.2(a), Alaska Rules of Criminal Procedure, and Rules 404(a) and (b), Alaska Rules of Evidence; and providing for an effective date.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB22.json,4,2013-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0022Z.PDF
2257,645011,SB220,SB220,Pers/trs State Contributions,An Act relating to additional state contributions to the teachers' defined benefit retirement plan and the public employees' defined benefit retirement plan; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB220.json,1,2014-04-11,https://www.legis.state.ak.us/PDF/28/Bills/SB0220A.PDF
2258,456259,SB23,SB23,Aidea: Lng Project; Dividends; Financing,An Act relating to development project financing by the Alaska Industrial Development and Export Authority; relating to the dividends from the Alaska Industrial Development and Export Authority; relating to the meaning of 'net income' and 'unrestricted net income' for purposes of the Alaska Industrial Development and Export Authority; authorizing the Alaska Industrial Development and Export Authority to provide financing and issue bonds for a liquefied natural gas production system and natural gas distribution system; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB23.json,4,2013-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0023Z.PDF
2259,461526,SB24,SB24,Marine Transportation Advisory Board,An Act relating to the Alaska Marine Transportation Advisory Board.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB24.json,4,2013-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0024Z.PDF
2260,461498,SB25,SB25,Unemployment; Elec. Filing Of Labor Info,"An Act relating to electronic filing of certain information with the Department of Labor and Workforce Development; relating to surcharges, rate increase reduction, prohibition on the relief of certain charges, the unemployment trust fund account, and the offset of certain unemployment compensation debt under the Alaska Employment Security Act; relating to the definition of 'covered unemployment compensation debt' in the Alaska Employment Security Act; and providing for an effective date.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB25.json,1,2013-01-18,https://www.legis.state.ak.us/PDF/28/Bills/SB0025A.PDF
2261,461468,SB26,SB26,Land Disposals/exchanges; Water Rights,"An Act relating to the Alaska Land Act, including certain authorizations, contracts, leases, permits, or other disposals of state land, resources, property, or interests; relating to authorization for the use of state land by general permit; relating to exchange of state land; relating to procedures for certain administrative appeals and requests for reconsideration to the commissioner of natural resources; relating to the Alaska Water Use Act; and providing for an effective date.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB26.json,1,2013-01-18,https://www.legis.state.ak.us/PDF/28/Bills/SB0026A.PDF
2262,461441,SB27,SB27,Regulation Of Dredge And Fill Activities,An Act establishing authority for the state to evaluate and seek primacy for administering the regulatory program for dredge and fill activities allowed to individual states under federal law and relating to the authority; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB27.json,4,2013-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0027Z.PDF
2263,461413,SB28,SB28,Susitna State Forest; Sale Of Timber,An Act relating to the sale of timber on state land; establishing the Susitna State Forest; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB28.json,1,2013-01-18,https://www.legis.state.ak.us/PDF/28/Bills/SB0028B.PDF
2264,461390,SB29,SB29,Cruise Ship Wastewater Discharge Permits,An Act relating to the regulation of wastewater discharge from commercial passenger vessels in state waters; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB29.json,1,2013-01-18,https://www.legis.state.ak.us/PDF/28/Bills/SB0029A.PDF
2265,445539,SB3,SB3,Pfd Allowable Absence,An Act relating to allowable absences from the state for purposes of eligibility for permanent fund dividends; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB3.json,1,2013-01-16,https://www.legis.state.ak.us/PDF/28/Bills/SB0003A.PDF
2266,465006,SB30,SB30,Teachers & Pub Employee Retirement Plans,An Act relating to new defined benefit tiers in the public employees' retirement system and the teachers' retirement system; providing certain employees an opportunity to choose between the defined benefit and defined contribution plans of the public employees' retirement system and the teachers' retirement system; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB30.json,1,2013-01-22,https://www.legis.state.ak.us/PDF/28/Bills/SB0030A.PDF
2267,464929,SB31,SB31,Naming Akhiok Runway And Kodiak Airport,An Act naming the runway at the state-owned airport in Akhiok the Jim Andie and Robin Starrett Memorial Runway; and naming the state-owned airport at Kodiak the Benny Benson State Airport.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB31.json,4,2013-09-10,https://www.legis.state.ak.us/PDF/28/Bills/SB0031Z.PDF
2268,464846,SB32,SB32,Chikuminuk Lake Hydroelectric Site,An Act stating that the development and operation of a hydroelectric site at Chikuminuk Lake is not an incompatible use in the Wood-Tikchik State Park.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB32.json,1,2013-01-22,https://www.legis.state.ak.us/PDF/28/Bills/SB0032B.PDF
2269,464767,SB33,SB33,Gas Pipeline Property Tax Exemption,"An Act exempting a certain gas pipeline with a design capacity of 500,000,000 or more cubic feet of gas a day from the state's oil and gas exploration, production, and pipeline transportation property taxes until the pipeline generates revenue for its owners; and relating to the determination of full and true value for the purpose of determining the amount of required local contribution for public school funding.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB33.json,1,2013-01-22,https://www.legis.state.ak.us/PDF/28/Bills/SB0033A.PDF
2270,468389,SB34,SB34,Legislative Office Accounts,An Act relating to office accounts for each member of the legislature for legislative office expenses.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB34.json,1,2013-01-23,https://www.legis.state.ak.us/PDF/28/Bills/SB0034A.PDF
2271,474416,SB35,SB35,Workers' Comp.: Coll Bargaining/mediation,An Act authorizing employers and employees to mediate disputed workers' compensation claims and to negotiate a collective bargaining agreement that offers mediation and mandates arbitration of disputed workers' compensation claims by a hearing officer or other classified employee of the division of workers' compensation and allowing collective bargaining agreements to supersede certain provisions of the Alaska Workers' Compensation Act; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB35.json,1,2013-01-25,https://www.legis.state.ak.us/PDF/28/Bills/SB0035A.PDF
2272,474363,SB36,SB36,Missing Vulnerable Adult Response Plan,An Act relating to missing vulnerable adult prompt response and notification plans.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB36.json,1,2013-01-25,https://www.legis.state.ak.us/PDF/28/Bills/SB0036C.PDF
2273,474309,SB37,SB37,Extend Suicide Prevention Council,An Act extending the termination date of the Statewide Suicide Prevention Council; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB37.json,4,2013-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0037Z.PDF
2274,474259,SB38,SB38,State Medical Board,An Act extending the termination date of the State Medical Board; relating to the executive secretary of the State Medical Board; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB38.json,4,2013-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0038Z.PDF
2275,476394,SB39,SB39,Statutory Refs To Mental Retardation,"An Act changing the terms 'mental retardation' and 'mentally retarded,' and making conforming changes, in Alaska Statutes.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB39.json,1,2013-01-28,https://www.legis.state.ak.us/PDF/28/Bills/SB0039A.PDF
2276,445547,SB4,SB4,Military Training Credit,"An Act relating to applying military education, training, and service credit to occupational licensing and certain postsecondary education and employment training requirements; providing for a temporary occupational license for qualified military service members; and providing for an effective date.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB4.json,1,2013-01-16,https://www.legis.state.ak.us/PDF/28/Bills/SB0004B.PDF
2277,476460,SB40,SB40,Approp: Univ. Engineering Buildings,An Act making special appropriations for new engineering buildings for the University of Alaska in Anchorage and Fairbanks; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB40.json,1,2013-01-28,https://www.legis.state.ak.us/PDF/28/Bills/SB0040A.PDF
2278,479886,SB41,SB41,School Sports/interscholastic Activities,An Act relating to student participation in interscholastic activities; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB41.json,4,2013-09-10,https://www.legis.state.ak.us/PDF/28/Bills/SB0041Z.PDF
2279,479810,SB42,SB42,Supplemental/capital/other Appropriations,"An Act making supplemental appropriations, capital appropriations, and other appropriations; amending appropriations; repealing appropriations; making appropriations to capitalize funds; and providing for an effective date.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB42.json,1,2013-01-30,https://www.legis.state.ak.us/PDF/28/Bills/SB0042A.PDF
2280,485042,SB43,SB43,Property Crimes,An Act relating to theft offenses; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB43.json,1,2013-02-04,https://www.legis.state.ak.us/PDF/28/Bills/SB0043B.PDF
2281,488415,SB44,SB44,Election Procedures; Reaa Advisory Boards,An Act relating to election practices and procedures; relating to the election of an advisory school board in a regional educational attendance area; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB44.json,1,2013-02-06,https://www.legis.state.ak.us/PDF/28/Bills/SB0044B.PDF
2282,488330,SB45,SB45,Fee/tax Exemption For Certain Vehicles,An Act setting special registration fees for alternative fuel vehicles; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB45.json,1,2013-02-06,https://www.legis.state.ak.us/PDF/28/Bills/SB0045A.PDF
2283,492138,SB46,SB46,Political Activity By Classified Employee,An Act repealing a prohibition against classified state employees participating in the management of political parties above the precinct level.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB46.json,1,2013-02-08,https://www.legis.state.ak.us/PDF/28/Bills/SB0046A.PDF
2284,492184,SB47,SB47,District Operated Boarding Schools,An Act relating to boarding schools operated by school districts; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB47.json,4,2013-09-10,https://www.legis.state.ak.us/PDF/28/Bills/SB0047Z.PDF
2285,493083,SB48,SB48,Pers Contributions By Municipalities,An Act requiring each municipality with a population that decreased by more than 25 percent between 2000 and 2010 that participates in the defined benefit plan of the Public Employees' Retirement System of Alaska to contribute to the system an amount calculated by applying a rate of 22 percent of the total of all base salaries paid by the municipality to employees of the municipality who are active members of the system during a payroll period; reducing the rate of interest payable by a municipality with a population that decreased by more than 25 percent between 2000 and 2010 that is delinquent in transmitting employee and employer contributions to the defined benefit plan of the Public Employees' Retirement System of Alaska; giving retrospective effect to the substantive provisions of the Act; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB48.json,1,2013-02-11,https://www.legis.state.ak.us/PDF/28/Bills/SB0048B.PDF
2286,493132,SB49,SB49,Medicaid Payment For Abortions; Terms,An Act relating to existing women's health programs; and defining 'medically necessary abortion' for purposes of making payments under the state Medicaid program.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB49.json,4,2014-04-17,https://www.legis.state.ak.us/PDF/28/Bills/SB0049Z.PDF
2287,445553,SB5,SB5,Report Revenue Losses From Tax Credits,"An Act relating to the reporting and analysis of certain information relating to tax credits, exclusions, exemptions, waivers, and other tax expenditures; relating to bills creating tax expenditures; and relating to confidentiality and use of tax information.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB5.json,1,2013-01-16,https://www.legis.state.ak.us/PDF/28/Bills/SB0005A.PDF
2288,493180,SB50,SB50,"Oil And Gas: Taxes, Credits, Financing",An Act relating to the oil and gas production tax; relating to oil and gas production tax credits; amending the minimum tax on oil and gas production; relating to the determination of the production tax value of oil and gas; relating to the financing of oil processing facilities on the North Slope by the Alaska Industrial Development and Export Authority; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB50.json,1,2013-02-11,https://www.legis.state.ak.us/PDF/28/Bills/SB0050A.PDF
2289,497463,SB51,SB51,Extend Bar Ass'n Board Of Governors,An Act extending the termination date of the Board of Governors of the Alaska Bar Association; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB51.json,1,2013-02-13,https://www.legis.state.ak.us/PDF/28/Bills/SB0051A.PDF
2290,497388,SB52,SB52,Portable Electronics Insurance,An Act providing that portable electronics insurance is not a service contract; providing that a portable electronics manufacturer's warranty or extended warranty is not regulated as insurance; relating to portable electronics insurance; authorizing the director of insurance to issue a limited producer license to a portable electronics vendor for the sale of portable electronics insurance; and relating to authorization and training of employees and representatives of a vendor to transact portable electronics insurance; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB52.json,4,2013-06-24,https://www.legis.state.ak.us/PDF/28/Bills/SB0052Z.PDF
2291,497313,SB53,SB53,Aircraft Emergency Rations And Equipment,An Act exempting specified aircraft operators from certain requirements related to emergency rations and safety equipment.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB53.json,1,2013-02-13,https://www.legis.state.ak.us/PDF/28/Bills/SB0053A.PDF
2292,497232,SB54,SB54,Extend Hair Crab & Scallop Limited Entry,"An Act extending the termination date of the authority of the Commercial Fisheries Entry Commission to maintain a vessel-based limited entry fisheries system for the weathervane scallop and Bering Sea hair crab fisheries; and providing for an effective date by amending the effective date under sec. 28, ch. 137, SLA 2002.",AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB54.json,2,2013-03-18,https://www.legis.state.ak.us/PDF/28/Bills/SB0054B.PDF
2293,500754,SB55,SB55,Insurer's Use Of Credit Scores,An Act relating to actions by insurers based on credit history or insurance score.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB55.json,1,2013-02-15,https://www.legis.state.ak.us/PDF/28/Bills/SB0055A.PDF
2294,500666,SB56,SB56,Reclassifying Certain Drug Offenses,An Act relating to certain crimes involving controlled substances; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB56.json,2,2013-04-04,https://www.legis.state.ak.us/PDF/28/Bills/SB0056C.PDF
2295,500572,SB57,SB57,"Literacy, Pupil Transp, Teacher Notices",An Act relating to parental involvement in education; adjusting pupil transportation funding; amending the time required for employers to give tenured teachers notification of their nonretention; and providing for an effective date.,AK,28th Legislature,bill_data\AK\2013-2014_28th_Legislature\bill\SB57.json,4,2013-09-10,https://www.legis.state.ak.us/PDF/28/Bills/SB0057Z.PDF
