,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
113792,1052997,SB022,SB022,Clinical Practice For Opioid Prescribing,Concerning clinical practice measures for safer opioid prescribing.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB022.json,4,2018-05-21,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_022_enr.pdf
113793,1052996,SB023,SB023,Promote Off-label Use Pharmaceutical Products,Concerning the promotion of the off-label use of pharmaceutical products.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB023.json,6,2018-02-15,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_023_01.pdf
113794,1053011,SB024,SB024,Expand Access Behavioral Health Care Providers,"Concerning modifications to the Colorado health service corps program administered by the department of public health and environment to expand the availability of behavioral health care providers in shortage areas in the state, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB024.json,4,2018-05-21,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_024_enr.pdf
113795,1053025,SB025,SB025,Urban Drainage Flood Control District Elections,Concerning modernization of election procedures for the urban drainage and flood control district to conform with the current requirements of state law.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB025.json,4,2018-03-07,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_025_enr.pdf
113796,1053050,SB026,SB026,Make Sex Offender Registration More Effective,Concerning measures to make sex offender registration more effective.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB026.json,4,2018-04-23,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_026_enr.pdf
113797,1053017,SB027,SB027,Enhanced Nurse Licensure Compact,"Concerning the enactment of the ""Enhanced Nurse Licensure Compact"", and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB027.json,4,2018-01-18,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_027_enr.pdf
113798,1053008,SB028,SB028,Motor Vehicle License Plate Mounting Requirements,Concerning the repeal of certain requirements for where a license plate is mounted on a motor vehicle.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB028.json,4,2018-03-29,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_028_enr.pdf
113799,1052981,SB029,SB029,Development of Marijuana Tracking Technology,Concerning the development of marijuana tracking technology.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB029.json,6,2018-02-07,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_029_01.pdf
113800,1053078,SB030,SB030,Relocate Auto Industry Division To Title 44,"Concerning the nonsubstantive relocation of laws related to self-propelled vehicles from title 12, Colorado Revised Statutes, as part of the organizational recodification of title 12.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB030.json,4,2018-03-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_030_enr.pdf
113801,1053040,SB031,SB031,Title 12 Recodification Study One-year Extension,"Concerning an extension of the title 12 recodification study being conducted by the office of legislative legal services, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB031.json,4,2018-05-29,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_031_enr.pdf
113802,1053048,SB032,SB032,Title 12 Relocation,"Concerning the nonsubstantive relocation of laws from title 12, Colorado Revised Statutes, as part of the organizational recodification of title 12.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB032.json,4,2018-03-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_032_enr.pdf
113803,1053034,SB033,SB033,Animal Feeding Operation Permits Continuation,"Concerning the continuation of the animal feeding operation permit program under the department of public health and environment, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB033.json,4,2018-05-29,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_033_enr.pdf
113804,1053066,SB034,SB034,Relocate Title 12 Gaming To New Title 44,"Concerning the nonsubstantive relocation of laws related to the regulation of gaming from title 12, Colorado Revised Statutes, to a new title 44 as part of the organizational recodification of title 12.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB034.json,4,2018-03-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_034_enr.pdf
113805,1053046,SB035,SB035,Relocate Title 24 Gambling Intercept To Title 44,"Concerning the nonsubstantive relocation of laws related to gambling payment intercept from title 24, Colorado Revised Statutes, to a new title 44 as part of the organizational recodification of title 12.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB035.json,4,2018-03-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_035_enr.pdf
113806,1053049,SB036,SB036,Relocate Title 24 Tobacco Sales Minors To Title 44,"Concerning the nonsubstantive relocation of laws related to the regulation of tobacco sales to minors from title 24, Colorado Revised Statutes, to a new title 44 as part of the organizational recodification of title 12, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB036.json,4,2018-03-15,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_036_enr.pdf
113807,1053001,SB037,SB037,Sentences For Habitual Criminals,Concerning clarification of sentences for habitual criminals.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB037.json,6,2018-02-12,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_037_01.pdf
113808,1053003,SB038,SB038,Reclaimed Water Use On Industrial Hemp,"Concerning the allowable uses of reclaimed domestic wastewater, and, in connection therewith, allowing reclaimed domestic wastewater to be used for industrial hemp cultivation and making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB038.json,4,2018-06-06,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_038_enr.pdf
113809,1053074,SB039,SB039,Continue The Wildfire Matters Review Committee,"Concerning the wildfire matters review committee, and, in connection therewith, deferring the date on which the committee is scheduled to repeal and making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB039.json,4,2018-05-18,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_039_enr.pdf
113810,1053041,SB040,SB040,Substance Use Disorder Harm Reduction,"Concerning measures to address the opioid crisis in Colorado, and, in connection therewith, providing immunity for individuals who provide clean syringes through a clean syringe exchange program, creating a supervised injection facility pilot program, allowing school districts to develop policies for the supply and administration of opiate antagonists, and requiring the commission on criminal and juvenile justice to study certain topics related to sentencing for opioid-related offenses.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB040.json,6,2018-02-14,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_040_01.pdf
113811,1052980,SB041,SB041,Authorize Water Use Incidental Sand And Gravel Mines,Concerning the ability of operators of sand and gravel mines to use water incidental to sand and gravel mining operations to mitigate the impacts of mining.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB041.json,4,2018-03-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_041_enr.pdf
113812,1052970,SB042,SB042,Concerning the creation of the agricultural workforce development program.,"Concerning the creation of the agricultural workforce development program, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB042.json,4,2018-05-24,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_042_enr.pdf
113813,1053068,SB043,SB043,Senate State Office Nominee Rejection Effects,Concerning the legal effects that the rejection by the senate of an individual nominated by the governor for appointment to a state office have on the subsequent nomination or temporary appointment of the same individual to or holdover of the individual in the same state office.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB043.json,6,2018-05-03,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_043_ren.pdf
113814,1052969,SB044,SB044,Veterans Employment Preference By Private Employer,Concerning a study on the ability of private employers to give preference to veterans when making certain employment decisions.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB044.json,2,2018-01-10,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_044_rer.pdf
113815,1053018,SB045,SB045,Repeal Architectural Paint Stewardship Act,"Concerning the repeal of the ""Architectural Paint Stewardship Act"".",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB045.json,1,2018-01-10,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_045_01.pdf
113816,1053019,SB046,SB046,Special License Plate Nonprofit Donation,Concerning authorization to increase the minimum donation required to be issued a certificate that qualifies a person to be issued a group special license plate.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB046.json,4,2018-03-22,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_046_enr.pdf
113817,1052990,SB047,SB047,Repeal Tax Credits Innovative Vehicles,"Concerning the repeal of income tax credits for innovative motor vehicles for purchases and leases entered into on or after January 1, 2019, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB047.json,6,2018-04-18,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_047_ren.pdf
113818,1052984,SB048,SB048,Protect Act Local Government Authority Oil & Gas Facilities,"Concerning the ability of a local government to exercise land use authority over oil and gas facilities used in oil and gas operations in a manner analogous to the siting of other industrial facilities, and, in connection therewith, enacting the ""Protect Act"".",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB048.json,6,2018-01-29,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_048_01.pdf
113819,1053023,SB049,SB049,Use Of Mobile Electronic Devices While Driving,Concerning the use of mobile electronic devices while driving.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB049.json,6,2018-01-24,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_049_01.pdf
113820,1053006,SB050,SB050,Free-standing Emergency Facility As Safe Haven,Concerning including staff of free-standing emergency facilities as part of Colorado's safe haven laws.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB050.json,4,2018-03-07,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_050_enr.pdf
113821,1052983,SB051,SB051,Prohibit Multi-burst Trigger Activators,"Concerning crimes related to multi-burst trigger activators, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB051.json,6,2018-03-19,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_051_01.pdf
113822,1053079,SB052,SB052,Repeal Ammunition Magazine Prohibition,Concerning the repeal of certain provisions concerning ammunition magazines.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB052.json,6,2018-04-25,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_052_ren.pdf
113823,1053014,SB053,SB053,Primary Offense For No Safety Belt,Concerning the citation of drivers for the failure of one or more vehicle occupants to wear a safety belt.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB053.json,6,2018-01-24,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_053_01.pdf
113824,1053243,SB054,SB054,Cap Fee Increases Assisted Living Residences,Concerning a limitation on the amount of an increase in fees assessed against assisted living residences by the department of public health and environment.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB054.json,4,2018-03-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_054_enr.pdf
113825,1053411,SB055,SB055,Increase Surcharge For Trafficking Children,Concerning the crimes against children surcharge in cases involving trafficking of children.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB055.json,4,2018-04-23,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_055_enr.pdf
113826,1053496,SB056,SB056,Civil Jurisdiction Of County Courts And Filing Fees,Concerning monetary amounts in civil actions.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB056.json,4,2018-05-29,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_056_enr.pdf
113827,1053325,SB057,SB057,Use Of Criminal Records With Respect To Housing,Concerning consequences of records with respect to housing.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB057.json,6,2018-02-07,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_057_01.pdf
113828,1053160,SB058,SB058,Failure Report Child Abuse Statute Of Limitations,Concerning making failure to report child abuse a crime in which the statute of limitations begins to run upon discovery of the act.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB058.json,6,2018-02-14,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_058_01.pdf
113829,1053831,SB059,SB059,Public Safety Information-sharing System,"Concerning creation of a public safety information-sharing system, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB059.json,6,2018-05-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_059_ren.pdf
113830,1053662,SB060,SB060,Protective Orders In Criminal Cases,Concerning protective orders in criminal cases.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB060.json,4,2018-03-22,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_060_enr.pdf
113831,1053574,SB061,SB061,Reduce The State Income Tax Rate,"Concerning a reduction of the state income tax rate, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB061.json,6,2018-05-02,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_061_ren.pdf
113832,1053746,SB062,SB062,Snow Removal Service Liability Limitation,Concerning liability limits in snow and ice removal contracts.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB062.json,4,2018-05-30,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_062_enr.pdf
113833,1058707,SB063,SB063,Oil Gas Higher Financial Assurance Reclamation Requirements,"Concerning increased requirements for oil and gas operators, and, in connection therewith, adding financial assurance and reclamation requirements.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB063.json,6,2018-02-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_063_01.pdf
113834,1058737,SB064,SB064,Require 100% Renewable Energy By 2035,Concerning an update to the renewable energy standard to require that all electric utilities derive their energy from one hundred percent renewable sources by 2035.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB064.json,6,2018-02-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_064_01.pdf
113835,1058694,SB065,SB065,Add Health Maintenance Organizations Life And Health Insurance Protection Association,"Concerning modifications to the ""Life and Health Insurance Protection Association Act"".",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB065.json,6,2018-02-16,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_065_01.pdf
113836,1058840,SB066,SB066,Extend Operation Of State Lottery Division,"Concerning an extension of the operation of the state lottery division beyond July 1, 2024.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB066.json,4,2018-04-30,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_066_enr.pdf
113837,1058756,SB067,SB067,Auction Alcohol In Sealed Container Special Events,Concerning the ability of certain organizations conducting a special event to auction alcohol beverages in sealed containers for fundraising purposes under specified circumstances.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB067.json,4,2018-03-01,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_067_enr.pdf
113838,1058665,SB068,SB068,False Reporting Of An Emergency,Concerning criminalizing false reports.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB068.json,4,2018-06-06,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_068_enr.pdf
113839,1058799,SB069,SB069,Enforcement Statewide Degree Transfer Agreements,Concerning enforcement of statewide degree transfer agreements.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB069.json,4,2018-03-22,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_069_enr.pdf
113840,1058789,SB070,SB070,Church Property Tax Exemption,"Concerning the elimination of ownership as a requirement to qualify for the property tax exemption for property that is used solely and exclusively for religious purposes, and, in connection therewith, enacting the ""Church Property Tax Fairness Act"" and making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB070.json,6,2018-04-04,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_070_ren.pdf
113841,1058776,SB071,SB071,Extend Substance Abuse Trend And Response Task Force,"Concerning an extension of the repeal of the state substance abuse trend and response task force, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB071.json,4,2018-04-26,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_071_enr.pdf
113842,1058684,SB072,SB072,Record Sealing Menacing And Third Degree Assault,Concerning the ability to petition to have conviction records sealed for certain misdemeanor offenses.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB072.json,6,2018-03-07,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_072_01.pdf
113843,1058858,SB073,SB073,Report Transfer Ownership Motor Vehicle,Concerning reporting to the department of revenue when ownership of a motor vehicle has been transferred.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB073.json,4,2018-03-29,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_073_enr.pdf
113844,1058727,SB074,SB074,Designate Prader-Willi Syndrome Developmental Disability,Concerning adding individuals with Prader-Willi syndrome to the list of persons with intellectual and developmental disabilities.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB074.json,4,2018-04-02,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_074_enr.pdf
113845,1058643,SB075,SB075,Campaign Contribution Limits School District Director,"Concerning the establishment of contribution limits under the ""Fair Campaign Practices Act"" for candidates for school district director.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB075.json,6,2018-02-07,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_075_01.pdf
113846,1058818,SB076,SB076,Ban Vote Trading,Concerning a ban on vote trading.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB076.json,4,2018-05-04,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_076_enr.pdf
113847,1058717,SB077,SB077,State Sales Tax Exemption For Used Motor Vehicles,Concerning a state sales and use tax exemption for used motor vehicles.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB077.json,6,2018-05-02,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_077_ren.pdf
113848,1058809,SB078,SB078,Exempt Old Vehicles From Some Registration Charges,Concerning an exemption from certain additional charges imposed at the time of vehicle registration for vehicles that are thirty years old or older.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB078.json,6,2018-04-24,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_078_01.pdf
113849,1058746,SB079,SB079,Sake Vinous Liquor Colorado Liquor Code,"Concerning classifying sake as a vinous liquor for the purposes of the ""Colorado Liquor Code"".",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB079.json,4,2018-04-12,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_079_enr.pdf
113850,1058849,SB080,SB080,Wholesale Canadian Drug Importation Program,Concerning wholesale importation of pharmaceuticals from Canada for resale to Colorado residents.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB080.json,6,2018-02-05,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_080_01.pdf
113851,1058654,SB081,SB081,Emergency Medical Service Providers Licensing,"Concerning emergency medical service provider licensure, and, in connection therewith, changing references from emergency medical service provider certification to emergency medical service provider licensure and requiring license applicants to make certain disclosures to the director of the division of professions and occupations in the department of regulatory agencies at the time of application.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB081.json,6,2018-01-24,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_081_01.pdf
113852,1058766,SB082,SB082,Physician Noncompete Exemption For Rare Disorder,Concerning a physician's right to provide continuing care to patients with rare disorders despite a covenant not to compete.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB082.json,4,2018-04-02,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_082_enr.pdf
113853,1058829,SB083,SB083,Education Income Tax Credits For Nonpublic School,"Concerning the creation of income tax credits for nonpublic education, and, in connection therewith, reducing an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB083.json,6,2018-05-07,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_083_ren.pdf
113854,1060525,SB084,SB084,Protection Minor Victims Of Human Trafficking,Concerning enhancing protections for minors who are victims of human trafficking.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB084.json,6,2018-04-09,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_084_01.pdf
113855,1060398,SB085,SB085,Financial Incentives For Education In Rural Areas,"Concerning providing financial incentives for educators to work in rural areas, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB085.json,4,2018-05-24,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_085_enr.pdf
113856,1061080,SB086,SB086,Cyber Coding Cryptology For State Records,"Concerning the use of cyber coding cryptology for state records, and, in connection therewith, making an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB086.json,4,2018-05-30,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_086_enr.pdf
113857,1060459,SB087,SB087,In-state Tuition Foreign Nationals Settled In Colorado,Concerning in-state tuition at institutions of higher education for certain foreign nationals legally settled in Colorado.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB087.json,4,2018-04-12,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_087_enr.pdf
113858,1060726,SB088,SB088,Taxation Of Retail Marijuana Sales,Concerning clarification that retail marijuana sales are subject to sales taxes levied by certain limited purpose governmental entities.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB088.json,4,2018-02-22,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_088_enr.pdf
113859,1060982,SB089,SB089,Elements Of The Crime Of Hazing,Concerning the elements of the crime of hazing.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB089.json,6,2018-02-14,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_089_01.pdf
113860,1067531,SB090,SB090,"Terminology Referencing ""Rights Of Married Women""","concerning ""rights of married women"".",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB090.json,4,2018-03-29,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_090_enr.pdf
113861,1067244,SB091,SB091,Modernize Behavioral Health Terminology,Concerning modernizing terminology in the Colorado Revised Statutes related to behavioral health.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB091.json,4,2018-03-15,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_091_enr.pdf
113862,1067213,SB092,SB092,Update References County Departments Social Services,"Concerning updating statutory references to ""county departments of social services"".",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB092.json,4,2018-03-15,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_092_enr.pdf
113863,1067227,SB093,SB093,Repeal Obsolete Medicaid Waiver Persons With AIDS,Concerning the repeal of obsolete provisions in the Colorado medical assistance program relating to the inactive home- and community-based services waiver for persons living with AIDS.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB093.json,4,2018-03-22,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_093_enr.pdf
113864,1067180,SB094,SB094,Behavioral Health Definition Sections,"Concerning the repeal of a duplicate definitions section in article 60 of title 27, Colorado Revised Statutes.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB094.json,4,2018-03-15,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_094_enr.pdf
113865,1067329,SB095,SB095,"Outdated References To ""Illegitimate"" Children",Concerning the removal of statutory references to the marital status of parents of a child.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB095.json,4,2018-04-02,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_095_enr.pdf
113866,1067636,SB096,SB096,"Modernize ""Mental Retardation"" Terminology","Concerning modernizing statutory provisions that refer to terms related to ""mental retardation"".",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB096.json,4,2018-03-21,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_096_enr.pdf
113867,1067134,SB097,SB097,Concealed Handgun Carry With No Permit,"Concerning allowing a law-abiding person to carry a concealed handgun without a permit, and, in connection therewith, preserving current laws restricting the carrying of concealed handguns on certain property including public schools and reducing an appropriation.",CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB097.json,6,2018-03-21,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_097_ren.pdf
113868,1067120,SB098,SB098,Unconstitutional Language Interest On Damages,Concerning amending a statutory provision relating to interest on damages that was ruled unconstitutional by the Colorado supreme court.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB098.json,4,2018-04-02,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_098_enr.pdf
113869,1067097,SB099,SB099,Align Early Childhood Quality Improvement Programs,Concerning the alignment of early childhood quality improvement programs with the Colorado shines quality rating and improvement system.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB099.json,4,2018-04-02,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_099_enr.pdf
113870,1067151,SB100,SB100,Motor Vehicle Rental Charges Disclosures,Concerning disclosure of additional mandatory charges by motor vehicle rental companies.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB100.json,4,2018-03-15,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_100_enr.pdf
113871,1067199,SB101,SB101,Colorado State University Global Campus Student Admission Criteria,Concerning student admission to Colorado state university - global campus.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB101.json,4,2018-03-22,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_101_enr.pdf
113872,1067257,SB102,SB102,Odometer Reading Physical Vehicle Identification Number Verification,Concerning the requirement for an odometer reading when a motor vehicle's identification number is physically verified.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB102.json,4,2018-03-29,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_102_enr.pdf
113873,1067105,SB103,SB103,Issuance Of Performance-based Incentives For Film,Concerning the issuance of performance-based incentives for film production activities in the state.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB103.json,4,2018-03-15,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_103_enr.pdf
113874,1067165,SB104,SB104,Federal Funds For Rural Broadband Deployment,Concerning a requirement that the broadband deployment board file a petition with the federal communications commission to seek a waiver from the commission's rules prohibiting a state entity from applying for certain federal money earmarked for financing broadband deployment in remote areas of the nation.,CO,2018 Regular Session,bill_data\CO\2018-2018_Regular_Session\bill\SB104.json,4,2018-04-02,http://leg.colorado.gov/sites/default/files/documents/2018A/bills/2018a_104_enr.pdf
